municipio,anio,seccion,partido,votos,porcentaje,votos_positivos,participacion_pct,intendente_electo,total_electores
SAN ANDRES DE GILES,2023,2,"LA LIBERTAD AVANZA",3153,21.69,14536,68.5,"Miguel Angel GESUALDI",21221
SAN ANDRES DE GILES,2023,2,"MOVIMIENTO LIBRES DEL SUR",215,1.48,14536,68.5,"Miguel Angel GESUALDI",21221
SAN ANDRES DE GILES,2025,2,"ALIANZA FUERZA PATRIA",5778,46.16,12517,57.42,"",21799
SAN ANDRES DE GILES,2025,2,"ALIANZA LA LIBERTAD AVANZA",5309,42.41,12517,57.42,"",21799
SAN ANDRES DE GILES,2025,2,"ESP. ABIERTO PARA EL DES. Y LA INT. SOCIAL",1430,11.42,12517,57.42,"",21799
SAN ANTONIO DE ARECO,2013,2,"FRENTE RENOVADOR",5862,38.93,15057,81.25,"",18532
SAN ANTONIO DE ARECO,2013,2,"ALIANZA FRENTE PARA LA VICTORIA",5738,38.11,15057,81.25,"",18532
SAN ANTONIO DE ARECO,2013,2,"FRENTE PROGRESISTA CIVICO Y SOCIAL",2389,15.87,15057,81.25,"",18532
SAN ANTONIO DE ARECO,2013,2,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",610,4.05,15057,81.25,"",18532
SAN ANTONIO DE ARECO,2013,2,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",458,3.04,15057,81.25,"",18532
SAN ANTONIO DE ARECO,2015,2,"ALIANZA FRENTE PARA LA VICTORIA",7682,47.93,16026,82.06,"Francisco Manuel DURAÑONA",19530
SAN ANTONIO DE ARECO,2015,2,"ALIANZA CAMBIEMOS BUENOS AIRES",7346,45.84,16026,82.06,"Francisco Manuel DURAÑONA",19530
SAN ANTONIO DE ARECO,2015,2,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",500,3.12,16026,82.06,"Francisco Manuel DURAÑONA",19530
SAN ANTONIO DE ARECO,2015,2,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",498,3.11,16026,82.06,"Francisco Manuel DURAÑONA",19530
SAN ANTONIO DE ARECO,2017,2,"ALIANZA CAMBIEMOS BUENOS AIRES",8743,54.28,16107,81.12,"",19855
SAN ANTONIO DE ARECO,2017,2,"ALIANZA UNIDAD CIUDADANA",5053,31.37,16107,81.12,"",19855
SAN ANTONIO DE ARECO,2017,2,"ALIANZA 1 PAIS",1131,7.02,16107,81.12,"",19855
SAN ANTONIO DE ARECO,2017,2,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",700,4.35,16107,81.12,"",19855
SAN ANTONIO DE ARECO,2017,2,"ALIANZA FRENTE JUSTICIALISTA",480,2.98,16107,81.12,"",19855
SAN ANTONIO DE ARECO,2019,2,"JUNTOS POR EL CAMBIO",8597,52.52,16368,81.23,"Francisco RATTO",20149
SAN ANTONIO DE ARECO,2019,2,"FRENTE DE TODOS",7390,45.15,16368,81.23,"Francisco RATTO",20149
SAN ANTONIO DE ARECO,2019,2,"CONSENSO FEDERAL",381,2.33,16368,81.23,"Francisco RATTO",20149
SAN ANTONIO DE ARECO,2021,2,"ALIANZA JUNTOS",7905,52.54,15045,72.31,"",20807
SAN ANTONIO DE ARECO,2021,2,"FRENTE DE TODOS",4667,31.02,15045,72.31,"",20807
SAN ANTONIO DE ARECO,2021,2,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",1743,11.59,15045,72.31,"",20807
SAN ANTONIO DE ARECO,2021,2,"PARTIDO UNION CELESTE Y BLANCO",405,2.69,15045,72.31,"",20807
SAN ANTONIO DE ARECO,2021,2,"FRENTE VAMOS CON VOS",325,2.16,15045,72.31,"",20807
SAN ANTONIO DE ARECO,2023,2,"JUNTOS POR EL CAMBIO",7551,47.26,15979,74.58,"Francisco RATTO",21424
SAN ANTONIO DE ARECO,2023,2,"UNION POR LA PATRIA",5896,36.9,15979,74.58,"Francisco RATTO",21424
SAN ANTONIO DE ARECO,2023,2,"LA LIBERTAD AVANZA",2111,13.21,15979,74.58,"Francisco RATTO",21424
SAN ANTONIO DE ARECO,2023,2,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",421,2.63,15979,74.58,"Francisco RATTO",21424
SAN ANTONIO DE ARECO,2025,2,"ALIANZA LA LIBERTAD AVANZA",4567,35.72,12786,58.79,"",21747
SAN ANTONIO DE ARECO,2025,2,"ALIANZA FUERZA PATRIA",4234,33.11,12786,58.79,"",21747
SAN ANTONIO DE ARECO,2025,2,"ESP. ABIERTO PARA EL DES. Y LA INT. SOCIAL",2676,20.93,12786,58.79,"",21747
SAN ANTONIO DE ARECO,2025,2,"ALIANZA POTENCIA",826,6.46,12786,58.79,"",21747
SAN ANTONIO DE ARECO,2025,2,"PARTIDO LIBERTARIO",483,3.78,12786,58.79,"",21747
SAN CAYETANO,2013,5,"FRENTE PROGRESISTA CIVICO Y SOCIAL",2888,52.49,5502,78.33,"",7024
SAN CAYETANO,2013,5,"FRENTE RENOVADOR",1400,25.45,5502,78.33,"",7024
SAN CAYETANO,2013,5,"ALIANZA FRENTE PARA LA VICTORIA",524,9.52,5502,78.33,"",7024
SAN CAYETANO,2013,5,"UNION CON FE",388,7.05,5502,78.33,"",7024
SAN CAYETANO,2013,5,"COMPROMISO FEDERAL",302,5.49,5502,78.33,"",7024
SAN CAYETANO,2015,5,"ALIANZA CAMBIEMOS BUENOS AIRES",3702,68.57,5399,75.42,"Miguel Angel GARGAGLIONE",7159
SAN CAYETANO,2015,5,"ALIANZA FRENTE PARA LA VICTORIA",1571,29.1,5399,75.42,"Miguel Angel GARGAGLIONE",7159
SAN CAYETANO,2015,5,"ALIANZA COMPROMISO FEDERAL",126,2.33,5399,75.42,"Miguel Angel GARGAGLIONE",7159
SAN CAYETANO,2017,5,"ALIANZA CAMBIEMOS BUENOS AIRES",2753,50.66,5434,75.51,"",7196
SAN CAYETANO,2017,5,"ALIANZA 1 PAIS",1724,31.73,5434,75.51,"",7196
SAN CAYETANO,2017,5,"ALIANZA UNIDAD CIUDADANA",736,13.54,5434,75.51,"",7196
SAN CAYETANO,2017,5,"PARTIDO SOCIALISTA",221,4.07,5434,75.51,"",7196
SAN CAYETANO,2019,5,"JUNTOS POR EL CAMBIO",4092,73.4,5575,76.42,"Miguel Angel GARGAGLIONE",7295
SAN CAYETANO,2019,5,"FRENTE DE TODOS",1483,26.6,5575,76.42,"Miguel Angel GARGAGLIONE",7295
SAN CAYETANO,2021,5,"ALIANZA JUNTOS",3860,76.28,5060,68.85,"",7349
SAN CAYETANO,2021,5,"FRENTE DE TODOS",1200,23.72,5060,68.85,"",7349
SAN CAYETANO,2023,5,"JUNTOS POR EL CAMBIO",3117,57.67,5405,72.95,"Miguel Angel GARGAGLIONE",7409
SAN CAYETANO,2023,5,"UNION POR LA PATRIA",1304,24.13,5405,72.95,"Miguel Angel GARGAGLIONE",7409
SAN CAYETANO,2023,5,"LA LIBERTAD AVANZA",984,18.21,5405,72.95,"Miguel Angel GARGAGLIONE",7409
SAN CAYETANO,2025,5,"ALIANZA SOMOS BUENOS AIRES",1902,42,4529,60.42,"",7496
SAN CAYETANO,2025,5,"ALIANZA FUERZA PATRIA",1055,23.29,4529,60.42,"",7496
SAN CAYETANO,2025,5,"ALIANZA LA LIBERTAD AVANZA",858,18.94,4529,60.42,"",7496
SAN CAYETANO,2025,5,"ALIANZA UNION Y LIBERTAD",714,15.77,4529,60.42,"",7496
SAN FERNANDO,2013,1,"FRENTE RENOVADOR",51777,53.96,95951,75.57,"",126967
SAN FERNANDO,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",17602,18.34,95951,75.57,"",126967
SAN FERNANDO,2013,1,"ESPACIO UNION PRO",12540,13.07,95951,75.57,"",126967
SAN FERNANDO,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",5682,5.92,95951,75.57,"",126967
SAN FERNANDO,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",4110,4.28,95951,75.57,"",126967
SAN FERNANDO,2013,1,"SAN FERNANDO PUEDE",2279,2.38,95951,75.57,"",126967
SAN FERNANDO,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",1961,2.04,95951,75.57,"",126967
SAN FERNANDO,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",48377,50.39,96004,72.64,"Luis Carlos ANDREOTTI",132166
SAN FERNANDO,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",21823,22.73,96004,72.64,"Luis Carlos ANDREOTTI",132166
SAN FERNANDO,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",21246,22.13,96004,72.64,"Luis Carlos ANDREOTTI",132166
SAN FERNANDO,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",2906,3.03,96004,72.64,"Luis Carlos ANDREOTTI",132166
SAN FERNANDO,2015,1,"ALIANZA PROGRESISTAS",1652,1.72,96004,72.64,"Luis Carlos ANDREOTTI",132166
SAN FERNANDO,2017,1,"ALIANZA 1 PAIS",41510,42.65,97333,71.88,"",135409
SAN FERNANDO,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",27596,28.35,97333,71.88,"",135409
SAN FERNANDO,2017,1,"ALIANZA UNIDAD CIUDADANA",20620,21.19,97333,71.88,"",135409
SAN FERNANDO,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",3906,4.01,97333,71.88,"",135409
SAN FERNANDO,2017,1,"ALIANZA FRENTE JUSTICIALISTA",3701,3.8,97333,71.88,"",135409
SAN FERNANDO,2019,1,"FRENTE DE TODOS",63466,62.96,100810,72.89,"Juan Francisco ANDREOTTI",138299
SAN FERNANDO,2019,1,"JUNTOS POR EL CAMBIO",30382,30.14,100810,72.89,"Juan Francisco ANDREOTTI",138299
SAN FERNANDO,2019,1,"CONSENSO FEDERAL",4165,4.13,100810,72.89,"Juan Francisco ANDREOTTI",138299
SAN FERNANDO,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",2797,2.77,100810,72.89,"Juan Francisco ANDREOTTI",138299
SAN FERNANDO,2021,1,"FRENTE DE TODOS",46487,48.71,95427,67.22,"",141972
SAN FERNANDO,2021,1,"ALIANZA JUNTOS",31573,33.09,95427,67.22,"",141972
SAN FERNANDO,2021,1,"ALIANZA AVANZA LIBERTAD",6980,7.31,95427,67.22,"",141972
SAN FERNANDO,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",5067,5.31,95427,67.22,"",141972
SAN FERNANDO,2021,1,"FRENTE VAMOS CON VOS",2832,2.97,95427,67.22,"",141972
SAN FERNANDO,2021,1,"PARTIDO UNION CELESTE Y BLANCO",2488,2.61,95427,67.22,"",141972
SAN FERNANDO,2023,1,"UNION POR LA PATRIA",57604,57.47,100240,68.5,"Juan Francisco ANDREOTTI",146342
SAN FERNANDO,2023,1,"JUNTOS POR EL CAMBIO",20523,20.47,100240,68.5,"Juan Francisco ANDREOTTI",146342
SAN FERNANDO,2023,1,"LA LIBERTAD AVANZA",19174,19.13,100240,68.5,"Juan Francisco ANDREOTTI",146342
SAN FERNANDO,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",2939,2.93,100240,68.5,"Juan Francisco ANDREOTTI",146342
SAN FERNANDO,2025,1,"ALIANZA FUERZA PATRIA",53712,61.42,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA LA LIBERTAD AVANZA",24259,27.74,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA SOMOS BUENOS AIRES",2939,3.36,87452,58.85,"",148607
SAN FERNANDO,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",1771,2.03,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA UNION Y LIBERTAD",1272,1.45,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA POTENCIA",1255,1.44,87452,58.85,"",148607
SAN FERNANDO,2025,1,"PARTIDO LIBERTARIO",927,1.06,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA UNION LIBERAL",399,0.46,87452,58.85,"",148607
SAN FERNANDO,2025,1,"ALIANZA NUEVOS AIRES",370,0.42,87452,58.85,"",148607
SAN FERNANDO,2025,1,"PARTIDO POLITICA OBRERA",301,0.34,87452,58.85,"",148607
SAN FERNANDO,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",247,0.28,87452,58.85,"",148607
SAN ISIDRO,2013,1,"UNION POPULAR",72668,35.5,204670,74.95,"",273060
SAN ISIDRO,2013,1,"FRENTE RENOVADOR",34545,16.88,204670,74.95,"",273060
SAN ISIDRO,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",18697,9.14,204670,74.95,"",273060
SAN ISIDRO,2013,1,"CON VOCACION POR SAN ISIDRO",18561,9.07,204670,74.95,"",273060
SAN ISIDRO,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",18287,8.93,204670,74.95,"",273060
SAN ISIDRO,2013,1,"FRENTE SOCIAL DE LA PROVINCIA DE BUENOS",13284,6.49,204670,74.95,"",273060
SAN ISIDRO,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",9388,4.59,204670,74.95,"",273060
SAN ISIDRO,2013,1,"ESPACIO UNION PRO",9045,4.42,204670,74.95,"",273060
SAN ISIDRO,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",6472,3.16,204670,74.95,"",273060
SAN ISIDRO,2013,1,"AGRUPACION RENOVACION SAN ISIDRO A.R.S.I",3723,1.82,204670,74.95,"",273060
SAN ISIDRO,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",107779,51.67,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",34063,16.33,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2015,1,"CON VOCACION POR SAN ISIDRO",29182,13.99,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",23659,11.34,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2015,1,"ALIANZA PROGRESISTAS",7176,3.44,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",6730,3.23,208589,74.19,"Gustavo POSSE",281172
SAN ISIDRO,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",96602,45.78,210999,73.87,"",285633
SAN ISIDRO,2017,1,"CON VOCACION POR SAN ISIDRO",41095,19.48,210999,73.87,"",285633
SAN ISIDRO,2017,1,"ALIANZA UNIDAD CIUDADANA",39796,18.86,210999,73.87,"",285633
SAN ISIDRO,2017,1,"ALIANZA 1 PAIS",16923,8.02,210999,73.87,"",285633
SAN ISIDRO,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",9459,4.48,210999,73.87,"",285633
SAN ISIDRO,2017,1,"ALIANZA FRENTE JUSTICIALISTA",7124,3.38,210999,73.87,"",285633
SAN ISIDRO,2019,1,"JUNTOS POR EL CAMBIO",104191,47.7,218441,75.31,"Gustavo POSSE",290075
SAN ISIDRO,2019,1,"FRENTE DE TODOS",57658,26.4,218441,75.31,"Gustavo POSSE",290075
SAN ISIDRO,2019,1,"CONVOCACION CIVICA-CAMBIA SAN ISIDRO",44148,20.21,218441,75.31,"Gustavo POSSE",290075
SAN ISIDRO,2019,1,"CONSENSO FEDERAL",6875,3.15,218441,75.31,"Gustavo POSSE",290075
SAN ISIDRO,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",5569,2.55,218441,75.31,"Gustavo POSSE",290075
SAN ISIDRO,2021,1,"ALIANZA JUNTOS",96282,48.36,199078,68.27,"",291587
SAN ISIDRO,2021,1,"FRENTE DE TODOS",42343,21.27,199078,68.27,"",291587
SAN ISIDRO,2021,1,"CONVOCACION CIVICA POR SAN ISIDRO",30468,15.3,199078,68.27,"",291587
SAN ISIDRO,2021,1,"ALIANZA AVANZA LIBERTAD",15193,7.63,199078,68.27,"",291587
SAN ISIDRO,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",9563,4.8,199078,68.27,"",291587
SAN ISIDRO,2021,1,"FRENTE VAMOS CON VOS",5229,2.63,199078,68.27,"",291587
SAN ISIDRO,2023,1,"JUNTOS POR EL CAMBIO",98193,48.52,202368,69.35,"Ramón LANUS",291804
SAN ISIDRO,2023,1,"UNION POR LA PATRIA",54206,26.79,202368,69.35,"Ramón LANUS",291804
SAN ISIDRO,2023,1,"LA LIBERTAD AVANZA",42428,20.97,202368,69.35,"Ramón LANUS",291804
SAN ISIDRO,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",7541,3.73,202368,69.35,"Ramón LANUS",291804
SAN ISIDRO,2025,1,"ALIANZA LA LIBERTAD AVANZA",82818,48.84,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ALIANZA FUERZA PATRIA",40475,23.87,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ACCION VECINAL SAN ISIDRO ES DISTINTO",25887,15.27,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ALIANZA SOMOS BUENOS AIRES",6158,3.63,169568,58.27,"",291011
SAN ISIDRO,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",6123,3.61,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ALIANZA POTENCIA",2242,1.32,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ALIANZA UNION Y LIBERTAD",1914,1.13,169568,58.27,"",291011
SAN ISIDRO,2025,1,"ALIANZA UNION LIBERAL",1169,0.69,169568,58.27,"",291011
SAN ISIDRO,2025,1,"CONSTRUYENDO PORVENIR",869,0.51,169568,58.27,"",291011
SAN ISIDRO,2025,1,"PARTIDO POLITICA OBRERA",835,0.49,169568,58.27,"",291011
SAN ISIDRO,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",657,0.39,169568,58.27,"",291011
SAN ISIDRO,2025,1,"PARTIDO TIEMPO DE TODOS",421,0.25,169568,58.27,"",291011
SAN MIGUEL,2013,1,"FRENTE RENOVADOR",84053,52.78,159244,76.12,"",209205
SAN MIGUEL,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",30127,18.92,159244,76.12,"",209205
SAN MIGUEL,2013,1,"FRENTE SOCIAL DE LA PROVINCIA DE BUENOS",12741,8,159244,76.12,"",209205
SAN MIGUEL,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",11340,7.12,159244,76.12,"",209205
SAN MIGUEL,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",9085,5.71,159244,76.12,"",209205
SAN MIGUEL,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",7022,4.41,159244,76.12,"",209205
SAN MIGUEL,2013,1,"UNION CON FE",2720,1.71,159244,76.12,"",209205
SAN MIGUEL,2013,1,"COMPROMISO FEDERAL",2156,1.35,159244,76.12,"",209205
SAN MIGUEL,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",69330,41.38,167564,74.51,"Joaquín DE LA TORRE",224873
SAN MIGUEL,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",61610,36.77,167564,74.51,"Joaquín DE LA TORRE",224873
SAN MIGUEL,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",27372,16.34,167564,74.51,"Joaquín DE LA TORRE",224873
SAN MIGUEL,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",5974,3.57,167564,74.51,"Joaquín DE LA TORRE",224873
SAN MIGUEL,2015,1,"ALIANZA PROGRESISTAS",3278,1.96,167564,74.51,"Joaquín DE LA TORRE",224873
SAN MIGUEL,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",83075,47.05,176550,74.7,"",236342
SAN MIGUEL,2017,1,"ALIANZA UNIDAD CIUDADANA",62066,35.15,176550,74.7,"",236342
SAN MIGUEL,2017,1,"ALIANZA 1 PAIS",14823,8.4,176550,74.7,"",236342
SAN MIGUEL,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",9535,5.4,176550,74.7,"",236342
SAN MIGUEL,2017,1,"ALIANZA FRENTE JUSTICIALISTA",7051,3.99,176550,74.7,"",236342
SAN MIGUEL,2019,1,"JUNTOS POR EL CAMBIO",102895,55.67,184844,76.03,"Jaime MÉNDEZ",243129
SAN MIGUEL,2019,1,"FRENTE DE TODOS",71773,38.83,184844,76.03,"Jaime MÉNDEZ",243129
SAN MIGUEL,2019,1,"CONSENSO FEDERAL",5666,3.07,184844,76.03,"Jaime MÉNDEZ",243129
SAN MIGUEL,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",4510,2.44,184844,76.03,"Jaime MÉNDEZ",243129
SAN MIGUEL,2021,1,"ALIANZA JUNTOS",82303,49.65,165755,65.67,"",252387
SAN MIGUEL,2021,1,"FRENTE DE TODOS",55781,33.65,165755,65.67,"",252387
SAN MIGUEL,2021,1,"ALIANZA AVANZA LIBERTAD",11394,6.87,165755,65.67,"",252387
SAN MIGUEL,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",11015,6.65,165755,65.67,"",252387
SAN MIGUEL,2021,1,"FRENTE VAMOS CON VOS",5262,3.17,165755,65.67,"",252387
SAN MIGUEL,2023,1,"JUNTOS POR EL CAMBIO",86328,48.01,179831,68.77,"Jaime MENDEZ",261514
SAN MIGUEL,2023,1,"UNION POR LA PATRIA",55855,31.06,179831,68.77,"Jaime MENDEZ",261514
SAN MIGUEL,2023,1,"LA LIBERTAD AVANZA",31314,17.41,179831,68.77,"Jaime MENDEZ",261514
SAN MIGUEL,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",6334,3.52,179831,68.77,"Jaime MENDEZ",261514
SAN MIGUEL,2025,1,"PRIMERO SAN MIGUEL",61369,39.48,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA FUERZA PATRIA",50760,32.66,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA LA LIBERTAD AVANZA",29912,19.25,155424,57.88,"",268517
SAN MIGUEL,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",5332,3.43,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA SOMOS BUENOS AIRES",1854,1.19,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA POTENCIA",1585,1.02,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA UNION Y LIBERTAD",1444,0.93,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA ES CON VOS ES CON NOSOTROS",626,0.4,155424,57.88,"",268517
SAN MIGUEL,2025,1,"PARTIDO POLITICA OBRERA",618,0.4,155424,57.88,"",268517
SAN MIGUEL,2025,1,"ALIANZA NUEVOS AIRES",542,0.35,155424,57.88,"",268517
SAN MIGUEL,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",534,0.34,155424,57.88,"",268517
SAN MIGUEL,2025,1,"PARTIDO TIEMPO DE TODOS",429,0.28,155424,57.88,"",268517
SAN MIGUEL,2025,1,"PARTIDO FRENTE PATRIOTA FEDERAL",419,0.27,155424,57.88,"",268517
SAN NICOLAS,2013,2,"FRENTE RENOVADOR",27318,30.69,89011,75.93,"",117230
SAN NICOLAS,2013,2,"ALIANZA FRENTE PARA LA VICTORIA",26506,29.78,89011,75.93,"",117230
SAN NICOLAS,2013,2,"FRENTE PROGRESISTA CIVICO Y SOCIAL",9674,10.87,89011,75.93,"",117230
SAN NICOLAS,2013,2,"FRENTE SOCIAL DE LA PROVINCIA DE BUENOS",9382,10.54,89011,75.93,"",117230
SAN NICOLAS,2013,2,"UNION VECINALISTA DIGNIDAD PARA TODOS",5809,6.53,89011,75.93,"",117230
SAN NICOLAS,2013,2,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",4550,5.11,89011,75.93,"",117230
SAN NICOLAS,2013,2,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",3205,3.6,89011,75.93,"",117230
SAN NICOLAS,2013,2,"FRENTE POPULAR DEMOCRATICO Y SOCIAL",2567,2.88,89011,75.93,"",117230
SAN NICOLAS,2015,2,"ALIANZA FRENTE PARA LA VICTORIA",48765,55.15,88417,73.21,"Ismael PASSAGLIA",120773
SAN NICOLAS,2015,2,"ALIANZA CAMBIEMOS BUENOS AIRES",21198,23.98,88417,73.21,"Ismael PASSAGLIA",120773
SAN NICOLAS,2015,2,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",13806,15.61,88417,73.21,"Ismael PASSAGLIA",120773
SAN NICOLAS,2015,2,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",2715,3.07,88417,73.21,"Ismael PASSAGLIA",120773
SAN NICOLAS,2015,2,"ALIANZA PROGRESISTAS",1933,2.19,88417,73.21,"Ismael PASSAGLIA",120773
SAN NICOLAS,2017,2,"ALIANZA CAMBIEMOS BUENOS AIRES",41255,44.29,93143,74.9,"",124360
SAN NICOLAS,2017,2,"ALIANZA UNIDAD CIUDADANA",29071,31.21,93143,74.9,"",124360
SAN NICOLAS,2017,2,"ALIANZA 1 PAIS",11636,12.49,93143,74.9,"",124360
SAN NICOLAS,2017,2,"ALIANZA FRENTE JUSTICIALISTA",5028,5.4,93143,74.9,"",124360
SAN NICOLAS,2017,2,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",3340,3.59,93143,74.9,"",124360
SAN NICOLAS,2017,2,"PARTIDO SOCIALISTA",2813,3.02,93143,74.9,"",124360
SAN NICOLAS,2019,2,"JUNTOS POR EL CAMBIO",53509,55.4,96586,77.15,"Manuel PASSAGLIA",125191
SAN NICOLAS,2019,2,"FRENTE DE TODOS",34631,35.86,96586,77.15,"Manuel PASSAGLIA",125191
SAN NICOLAS,2019,2,"CONSENSO FEDERAL",4061,4.2,96586,77.15,"Manuel PASSAGLIA",125191
SAN NICOLAS,2019,2,"FRENTE NOS",2529,2.62,96586,77.15,"Manuel PASSAGLIA",125191
SAN NICOLAS,2019,2,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",1856,1.92,96586,77.15,"Manuel PASSAGLIA",125191
SAN NICOLAS,2021,2,"ALIANZA JUNTOS",43008,48.16,89305,70.58,"",126538
SAN NICOLAS,2021,2,"FRENTE DE TODOS",26571,29.75,89305,70.58,"",126538
SAN NICOLAS,2021,2,"ALIANZA AVANZA LIBERTAD",7463,8.36,89305,70.58,"",126538
SAN NICOLAS,2021,2,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",5438,6.09,89305,70.58,"",126538
SAN NICOLAS,2021,2,"FRENTE VAMOS CON VOS",2766,3.1,89305,70.58,"",126538
SAN NICOLAS,2021,2,"PARTIDO UNION CELESTE Y BLANCO",2272,2.54,89305,70.58,"",126538
SAN NICOLAS,2021,2,"PARTIDO REPUBLICANO FEDERAL",1787,2,89305,70.58,"",126538
SAN NICOLAS,2023,2,"JUNTOS POR EL CAMBIO",37914,42.22,89808,69.31,"Ismael Santiago PASSAGLIA",129583
SAN NICOLAS,2023,2,"UNION POR LA PATRIA",26963,30.02,89808,69.31,"Ismael Santiago PASSAGLIA",129583
SAN NICOLAS,2023,2,"LA LIBERTAD AVANZA",18308,20.39,89808,69.31,"Ismael Santiago PASSAGLIA",129583
SAN NICOLAS,2023,2,"PRIMERO SAN NICOLAS",4041,4.5,89808,69.31,"Ismael Santiago PASSAGLIA",129583
SAN NICOLAS,2023,2,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",2582,2.88,89808,69.31,"Ismael Santiago PASSAGLIA",129583
